filepath,class_name
data\raw\casting_data\train\def_front\cast_def_0_3389.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3747.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_110.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8377.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_323.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6610.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5162.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_754.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_355.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3934.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4538.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4499.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6835.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7762.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6552.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1092.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_357.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3777.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_377.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6286.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7578.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1786.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2090.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3137.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6285.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4509.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5688.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4323.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4496.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_2177.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_647.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6210.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2785.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6687.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_490.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1762.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3328.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1097.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4511.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8428.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9903.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6124.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4112.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2390.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4230.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7543.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9239.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2006.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1414.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4435.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1706.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3793.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1778.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6404.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1408.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9800.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6291.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6312.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_542.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7314.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5940.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9463.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5689.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4908.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1087.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7268.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9423.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9835.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5166.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_515.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7635.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8698.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7260.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3188.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6292.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2983.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6629.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1614.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5614.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8220.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3154.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2959.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8990.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6712.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4742.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1323.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5026.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4544.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9576.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3969.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8702.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7995.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_925.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9490.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2435.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4989.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5106.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3607.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2818.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9642.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8383.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_2393.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2826.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_175.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4119.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7702.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6935.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2114.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7945.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3074.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2523.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3020.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4406.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3405.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_641.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5539.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1392.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3761.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3500.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7024.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5623.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4789.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5562.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8051.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2603.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_2526.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4307.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3474.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3457.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3227.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8630.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3868.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9188.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5815.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8949.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9169.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2760.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4717.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7125.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2706.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5861.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5270.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8606.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9378.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7622.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1254.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7730.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3836.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5024.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1406.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4008.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7644.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7508.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6420.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_91.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6443.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_838.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8021.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5534.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3367.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4419.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4073.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5935.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3671.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_21.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9150.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_184.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_7481.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9008.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3965.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8728.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8959.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_231.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5583.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7805.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2431.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2926.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3739.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3280.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9510.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6090.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8495.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9196.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1546.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6979.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4149.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9947.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_9921.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3520.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6551.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_796.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_159.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1457.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4677.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1107.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3802.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8493.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2077.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2843.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1536.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5877.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_2479.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2184.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1428.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7463.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9661.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2846.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3446.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3143.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1019.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_9969.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8474.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5925.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3398.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5787.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6383.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1488.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7374.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2867.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_190.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7742.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5872.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1488.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7396.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1966.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2860.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6980.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1418.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_87.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9212.jpeg,defect
data\raw\casting_data\test\def_front\new__0_5223.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8956.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6547.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1269.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_2305.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5595.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9631.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4668.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_200.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1761.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4326.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6047.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6574.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_496.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4129.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7648.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4337.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7381.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9419.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6247.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1181.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_959.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6142.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1394.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2019.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3976.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8318.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7488.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5154.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6637.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_120.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6224.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6415.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4450.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4108.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_331.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7405.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_883.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_290.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1425.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8007.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6257.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2963.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5859.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1990.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5192.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5918.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8561.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4463.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4412.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2367.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_118.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_499.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8302.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1827.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3975.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9646.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3414.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3762.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8609.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6906.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3067.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7404.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3536.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2882.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6181.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3703.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9878.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9610.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8043.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6913.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5574.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7859.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4919.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_2084.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8260.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6546.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5832.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5307.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1625.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8441.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_302.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5890.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8470.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1466.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6548.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5582.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4736.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1870.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5641.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9421.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4654.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5731.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_348.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7662.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_3438.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3192.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8156.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7439.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_61.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_436.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5980.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3211.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2697.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3873.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6865.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8413.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7489.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6705.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8076.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9745.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7950.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6525.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7397.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9546.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_144.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1493.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_27.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4537.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6963.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_810.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2225.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3605.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6474.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1594.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6395.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3889.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3725.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8621.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9470.jpeg,defect
data\raw\casting_data\test\def_front\new__0_6708.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9191.jpeg,defect
data\raw\casting_data\test\def_front\new__0_4505.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1298.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3105.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_2215.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4625.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5394.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4766.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6206.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3097.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7198.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9590.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_1060.jpeg,defect
data\raw\casting_data\test\def_front\new__0_3299.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2113.jpeg,defect
data\raw\casting_data\test\def_front\new__0_7229.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3131.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7393.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5482.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_4370.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8951.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1136.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9039.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_4134.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8899.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7770.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2838.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3373.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8961.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5733.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_3980.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_7105.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2190.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6663.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_2940.jpeg,defect
data\raw\casting_data\test\def_front\new__0_9014.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_6909.jpeg,defect
data\raw\casting_data\test\def_front\cast_def_0_1294.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_8570.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_5378.jpeg,defect
data\raw\casting_data\train\def_front\cast_def_0_9389.jpeg,defect
